filename,width,height,class,xmin,ymin,xmax,ymax
---------1424_jpg.rf.db117f050efa662f96f0b0f1571e0991.jpg,416,416,shoulder press machine,37,21,379,395
--------0409_jpg.rf.db4d29131c004e6e5d075fe746f63e3f.jpg,416,416,seated dip machine,44,169,409,391
----0537_jpg.rf.db721d30b67816ae4830a1d7d2675c01.jpg,416,416,arm curl machine,32,178,360,416

naver_0240b_jpg.rf.db46f69b374793883ee1b2838d2b4d0e.jpg,416,416,leg press,8,91,416,405
google_0038_jpg.rf.db9ca13c0a98c6f3c0e39f267109078c.jpg,416,416,reg curl machine,52,33,371,391
naver_0057_png.rf.db755b6705c57db0a81cf3141f713a03.jpg,416,416,reg curl machine,3,97,416,355
google_0024a_jpg.rf.dbdaf70f399f26a10fc9b4adaf3b7ccf.jpg,416,416,reg curl machine,56,78,347,350
naver_0352a_jpg.rf.db97fe285d96f263a068853ce18a3acb.jpg,416,416,Lat Pull Down,8,0,416,416
google_0007_jpg.rf.db483daffaa0b2da0c5b8e80f70c5f79.jpg,416,416,chest fly machine,20,0,416,416
naver_0254a_jpg.rf.db69ad8fddd8efdf4d2e22e3108f537f.jpg,416,416,Lat Pull Down,2,0,416,416
naver_0296_jpg.rf.daae130eefa70d82c0ced17466310eb5.jpg,416,416,leg press,32,56,383,344
naver_0217_png.rf.dbe25cd6feb542b19be4aa5e272cdbab.jpg,416,416,reg curl machine,3,79,416,391
naver_0107e_jpg.rf.dc07f88b093184000b1b7d8670a13b28.jpg,416,416,Seated Cable Rows,0,0,317,416
------0236_jpg.rf.dbfa7e8a249f571bc0cd19fae4a8ac8d.jpg,416,416,smith machine,48,17,364,407
----0978_jpg.rf.db700857cde9f3afcdf6ac9e79670741.jpg,416,416,arm curl machine,175,210,283,387
----1106_jpg.rf.dbf87c77b3c842622a4310276198acf4.jpg,416,416,arm curl machine,48,24,348,397
naver_0016b_png.rf.dae4d466e4b52ab008ef4ebd62c9f726.jpg,416,416,chest fly machine,0,0,416,416
----1295_jpg.rf.dc4a0918727ab1d169d9aaaec0b3f0f0.jpg,416,416,chinning dipping,3,2,243,414
naver_0151_jpg.rf.dc3647fc8e5b5057568198d31b040353.jpg,416,416,leg press,54,0,397,414
naver_0182_jpg.rf.dd4d9c44f599a3e8d2c8639c2fac4188.jpg,416,416,Chest Press machine,1,0,407,416
naver_0240_jpg.rf.dbc44bdf2db4611d06b52c0a3243c9a7.jpg,416,416,Lat Pull Down,1,0,416,416
----0131_jpg.rf.dcae26586b98fdeeff0ebb094de4a977.jpg,416,416,chinning dipping,67,70,201,382
naver_0397_png.rf.dcc59371246f707a0237f9d7359a6bb3.jpg,416,416,Chest Press machine,0,104,416,416
naver_0022_jpg.rf.dd10035a52b50e35bbc69556705a0e64.jpg,416,416,reg curl machine,16,64,416,345
google_0312_jpg.rf.dc3c888a09bf166bbe660f5bd65e79bc.jpg,416,416,reg curl machine,2,9,392,416
----------0013_jpg.rf.dccb42fc1c5f1ffeb062b08fa43adf89.jpg,416,416,lateral raises machine,85,6,335,416
----0337_png.rf.dd0141a1db7643804e6ebdb7f72642db.jpg,416,416,chinning dipping,114,25,286,400
naver_0013a_jpg.rf.dc9f7a22d14d329b86cd599f86a59d54.jpg,416,416,Seated Cable Rows,6,0,416,416
google_0722_jpg.rf.dd5a0a426f5eee69784cdd830d1de275.jpg,416,416,Seated Cable Rows,20,76,407,360
----------0697_jpg.rf.dda1f4ee4e96921b9831036c962238e4.jpg,416,416,lateral raises machine,57,0,321,416
naver_0404_jpg.rf.dcd96b7a91af03d5a396b091fa9a4040.jpg,416,416,leg extension,40,3,367,398
------0214_jpg.rf.dd5c93f305666b1f722ce6554a6816f5.jpg,416,416,smith machine,33,0,390,416
google_0241b_jpg.rf.dc36e94d23864c7c8a9d763c507442f3.jpg,416,416,leg press,88,30,312,414
google_0146_png.rf.dcd83700b70f2d8b0894a03139464290.jpg,416,416,leg press,49,37,368,269
naver_0001_jpg.rf.dd4e54068547e916af38009221a01848.jpg,416,416,reg curl machine,26,21,387,306
naver_0269a_jpg.rf.de04e2f8c103b3ad340d346efbbd2e6c.jpg,416,416,leg press,0,67,416,394
naver_0422_jpg.rf.dcf7b22278dcdfcb2952be36309aef7f.jpg,416,416,Chest Press machine,19,66,373,416
google_0045a_jpg.rf.ddb976435601e7991eb82a8028857e84.jpg,416,416,reg curl machine,76,47,357,396
----0019_jpg.rf.dc230555caf22dc7419466a1246456a4.jpg,416,416,arm curl machine,31,28,377,406
naver_0174a_jpg.rf.ddf3f48c80d34de25282544c0021dcd0.jpg,416,416,Lat Pull Down,84,0,416,416
------0240_jpg.rf.ddcd7863bae920a9106e1f846ad8709b.jpg,416,416,smith machine,91,1,360,394
google_0227b_jpg.rf.dcfdaf8a16453c6c87a2201e08585503.jpg,416,416,leg press,27,48,392,386
google_0238a_jpg.rf.ddbe7b2dfb350a08926686b319d4ca74.jpg,416,416,reg curl machine,30,125,377,348
naver_0040a_jpg.rf.de61544263453d147e07da4215a75717.jpg,416,416,Lat Pull Down,25,58,381,416
Lat-Pull-Down_21_jpg.rf.de694aaf4f368b764d92394584898e89.jpg,416,416,Lat Pull Down,15,71,132,312
Lat-Pull-Down_21_jpg.rf.de694aaf4f368b764d92394584898e89.jpg,416,416,Lat Pull Down,148,85,237,313
------1035_jpg.rf.de68d8e9412070405b4ef3d616257e7d.jpg,416,416,smith machine,0,1,403,416
naver_0426_jpg.rf.de400df589a23270ff3b93af9671634b.jpg,416,416,leg extension,97,4,306,416
naver_0220_jpg.rf.dd46cbb8e205a32df19f5a3847dbd44b.jpg,416,416,leg press,0,67,416,402
----0622_jpg.rf.dc78d312aa946e9599f4f08df0eedf5e.jpg,416,416,chinning dipping,70,46,311,416
----0685_jpg.rf.de891d23309242fa3a59af0ddac8d4d3.jpg,416,416,chinning dipping,125,5,336,408
------0014_jpg.rf.de1a267deb9a0925727036514281e96f.jpg,416,416,smith machine,65,15,357,409
google_0030b_jpg.rf.de822de59797060266fe56cf77b90d79.jpg,416,416,leg press,32,19,392,398
----------0971_jpg.rf.de83830865ae0400247910e7a69abf6c.jpg,416,416,lateral raises machine,14,27,411,411
----0773_jpg.rf.de4e73a4d2fe90551f5aea1acd4eec75.jpg,416,416,chinning dipping,77,10,293,402
google_0118b_jpg.rf.de8f87f0970c469c55e90da0d91c276a.jpg,416,416,leg press,29,27,416,377
leg-curl_105_jpg.rf.de06fe9f1f7da313bc58800fdc6aa5f1.jpg,416,416,reg curl machine,1,0,412,412
----0370_jpg.rf.dc59c831697e894ff13d6dbcf8fcd08a.jpg,416,416,chinning dipping,99,104,249,347
naver_0172_jpg.rf.dc66808521089f6406ccd97eb353601a.jpg,416,416,chest fly machine,105,0,297,416
naver_0054_jpg.rf.dd908dbac997f8f34ceba6d7f3051219.jpg,416,416,reg curl machine,8,68,416,354
google_0010_jpg.rf.ddae11423eb6eea6bdca9decf63e893f.jpg,416,416,leg extension,17,80,384,385
google_0190_jpg.rf.df014aeae2876aba9842cca5dda54031.jpg,416,416,leg press,38,66,370,386
------1063_jpg.rf.de89fd1f9fa2d08df8d2e6b346df2ba6.jpg,416,416,smith machine,103,12,392,409
google_0013b_jpg.rf.dea09c19b2f0be4254ec1d4110cb208c.jpg,416,416,Seated Cable Rows,33,10,395,381
naver_0029c_jpg.rf.de0fb5e684c67e48b1c870c4740696f6.jpg,416,416,chest fly machine,65,0,358,416
google_0399_jpg.rf.df414da8579fc2afba4203cfdee1b987.jpg,416,416,reg curl machine,20,0,382,397
----------0167_jpg.rf.de8f9e3040ef5c96f47200932f8e7ce2.jpg,416,416,lateral raises machine,108,197,285,361
------0373_jpg.rf.def2c9493964e81413aa2840ffc65178.jpg,416,416,smith machine,63,5,318,361
google_0208_jpg.rf.df2694dda8d061c46c186476589ccb66.jpg,416,416,leg press,0,0,416,395
google_0244b_jpg.rf.df89f90d7890970d7dc49ab7b8578b14.jpg,416,416,seated dip machine,32,11,374,401
google_0005_jpg.rf.de7bfacba336893775e06d4fad6adc0b.jpg,416,416,chest fly machine,61,11,416,387
naver_0015a_jpg.rf.df07a12043ff3f6c97693b2263cd3d31.jpg,416,416,leg press,21,8,416,416
naver_0408b_jpg.rf.e02be43af01b7ae39e6f9071b3dabfde.jpg,416,416,leg press,0,0,416,416
------0384_jpg.rf.dfa203e54257f52970b146bb7871b747.jpg,416,416,smith machine,78,3,364,416
------0649_png.rf.de38ee2698065f667673d32e1f54be6a.jpg,416,416,smith machine,88,84,347,309
----0852_jpg.rf.df60a6195c86d39eedd3b29ed38e1335.jpg,416,416,arm curl machine,115,60,299,416
google_0020_jpg.rf.dff8d872c51d90839b15f3d3665fffc3.jpg,416,416,leg extension,2,0,195,416
google_0020_jpg.rf.dff8d872c51d90839b15f3d3665fffc3.jpg,416,416,leg extension,195,0,416,416
naver_0139_jpg.rf.df3db2512a9d5e5b1f797fd2012c156a.jpg,416,416,reg curl machine,0,67,306,383
naver_0075_png.rf.e03d3b06dbd4a4a0cff12e80512b4aab.jpg,416,416,Chest Press machine,10,80,416,416
naver_0296a_jpg.rf.df399e42e5cab92464d57edc8a3ec0ed.jpg,416,416,Lat Pull Down,121,0,399,416
---------0353_jpg.rf.dfe2f19adc90617de43309a9e7135955.jpg,416,416,shoulder press machine,41,3,393,411
google_0081_jpg.rf.de72a242c6ab17d62a4f13696b032d2f.jpg,416,416,reg curl machine,59,81,341,356
google_0199_jpg.rf.e0241e4281a3d82cd05639f947793d5a.jpg,416,416,chest fly machine,82,9,339,412
naver_0071c_jpg.rf.dfcd3c5388699c773ac7c061f3b7ea6c.jpg,416,416,chest fly machine,0,0,416,416
----0987_jpg.rf.e04704a2bdc10eeab60601118c921345.jpg,416,416,chinning dipping,102,8,319,412
naver_0347_jpg.rf.e0d1e3accb0f44925a8ae260b62d56ff.jpg,416,416,leg extension,103,11,312,407
naver_0155_png.rf.df4569e58ec3a5caf9e027506706a107.jpg,416,416,leg extension,0,39,416,371
----1221_jpg.rf.df3064463008389ee27fc839ef12a300.jpg,416,416,arm curl machine,56,191,347,343
naver_0115_jpg.rf.e09752f98bdd80679b9df185a9ea8748.jpg,416,416,Seated Cable Rows,0,43,399,413
---------0658_png.rf.e064da4176a7ee7222e217c0f7e29dce.jpg,416,416,shoulder press machine,5,113,416,416
google_0343_jpg.rf.e12c6e78b67e1eb051e3711bdb1762ee.jpg,416,416,leg press,16,46,416,401
google_0116b_jpg.rf.e0614345cd2ddede569ca50cd7838093.jpg,416,416,Seated Cable Rows,34,11,233,409
google_0085_jpg.rf.df60a45c1583d4bc7369356e05362c06.jpg,416,416,reg curl machine,58,65,358,255
google_0425_jpg.rf.e013f424aa58f5aa615b1eff22870118.jpg,416,416,Seated Cable Rows,84,20,403,390
naver_0260c_jpg.rf.e0409ed5efee53cec013d59742db10e8.jpg,416,416,chest fly machine,44,0,365,416
naver_0182b_jpg.rf.e13d645f873fde7f9ebe803181958a2f.jpg,416,416,leg press,95,61,416,416
------0900_jpg.rf.dfe8a53e029dc828bf14d5e75f257341.jpg,416,416,smith machine,33,1,222,365
------0900_jpg.rf.dfe8a53e029dc828bf14d5e75f257341.jpg,416,416,smith machine,233,26,372,278
------0511_jpg.rf.e1a2086526007abc17c0f4db9ab1b571.jpg,416,416,smith machine,55,22,313,364
naver_0034_jpg.rf.e18cad120f693ce529a1ee30ffcafd87.jpg,416,416,Chest Press machine,109,42,288,412
----------0444_jpg.rf.e1343af54194fdb2c9e6f0a35782d306.jpg,416,416,lateral raises machine,73,171,356,370
naver_0145_jpg.rf.e0eb5990304f0f595c844683e58f36e2.jpg,416,416,leg extension,0,0,371,371
---------0131_jpg.rf.e087c9da31fd435707f98b1380dce247.jpg,416,416,shoulder press machine,42,19,388,393
----0079_jpg.rf.e1804f50eaa7ac02ea5182a89fcee25d.jpg,416,416,chinning dipping,244,90,410,406
----0079_jpg.rf.e1804f50eaa7ac02ea5182a89fcee25d.jpg,416,416,chinning dipping,9,8,230,406
----1354_jpg.rf.dfaf7a16d04139b452ea69989306ff8d.jpg,416,416,arm curl machine,28,28,389,388
naver_0433a_jpg.rf.e13dbb68ec175ec8b775f2f942d1f72d.jpg,416,416,Lat Pull Down,26,0,300,416
----------0788_jpg.rf.e24981ae9fc5a1814237709636d64d56.jpg,416,416,lateral raises machine,177,0,311,416
---------0152_jpg.rf.e166410aa5a109634747a7e0731005e4.jpg,416,416,shoulder press machine,31,14,379,416
------0193_jpg.rf.e0dc7e7d3402899342754507388d8d66.jpg,416,416,smith machine,64,21,367,399
naver_0133b_jpg.rf.e0c403502440c6cb32c72f071bb7dba1.jpg,416,416,leg press,60,79,307,395
google_0185_jpg.rf.e0f9b84b34a34a69020c53a35b53c204.jpg,416,416,reg curl machine,61,5,359,413
naver_0123a_jpg.rf.e1690c92628be609876c2227553b873d.jpg,416,416,leg press,0,0,353,416
----0006_jpg.rf.e200196f13f8a5eb6cc3b996e010b836.jpg,416,416,arm curl machine,97,154,324,381
naver_0207a_png.rf.e1de1dc8182d706d67cd5bdc09df6b57.jpg,416,416,seated dip machine,0,0,416,377
naver_0004b_jpg.rf.e2a656152705a5f88cc1cb0c8d816f21.jpg,416,416,chest fly machine,17,0,416,416
google_0027b_jpg.rf.e1d6b0c137935c7c115fc14651bfd7d6.jpg,416,416,seated dip machine,83,9,335,410
naver_0070a_jpg.rf.e15adcc7028493f519a99768bc985f7b.jpg,416,416,chest fly machine,0,0,416,416
---------0011_jpg.rf.e2a064cf0e716993227277c62ece96cc.jpg,416,416,shoulder press machine,3,34,398,412
----------0867_jpg.rf.e253f8e62787820b2be1b3b0a2a94e86.jpg,416,416,lateral raises machine,112,123,304,407
naver_0004b_jpg.rf.e28e208cc0deba17ccf263b3756cf6e0.jpg,416,416,Seated Cable Rows,86,18,374,389
naver_0228_jpg.rf.e263cc108d176e2d4c5924331d74d968.jpg,416,416,Lat Pull Down,65,0,334,416
google_0040a_jpg.rf.e2e0b34cbe79998cf29b43f65bf5282b.jpg,416,416,reg curl machine,62,96,369,368
naver_0423a_jpg.rf.e2be7e6f8a6814fb87341d9f1da2b83e.jpg,416,416,Lat Pull Down,37,62,374,416
naver_0189_jpg.rf.e265ca76bb8485241a0ea508ec174df0.jpg,416,416,reg curl machine,169,252,256,300
naver_0189_jpg.rf.e265ca76bb8485241a0ea508ec174df0.jpg,416,416,reg curl machine,266,252,349,304
----0547_jpg.rf.e2da1d44ee1f52b24ef66f62a0c4e84f.jpg,416,416,chinning dipping,218,84,329,311
----------0769_jpg.rf.e1d148fc9bbde60e798ee66dbf9b4cbc.jpg,416,416,lateral raises machine,137,88,287,391
----1119_jpg.rf.e2dce54199be4c42d155017a458d47bf.jpg,416,416,arm curl machine,58,148,344,413
google_0004_jpg.rf.e1c2c863a932ce36726c87fa36c0ed78.jpg,416,416,chest fly machine,54,15,368,416
--------0178_jpg.rf.e269882a540927f3f8fd8583906f3468.jpg,416,416,seated dip machine,0,87,267,415
naver_0015a_jpg.rf.e3041ce7c8fb31bd3ea7eec38921e0f2.jpg,416,416,reg curl machine,103,54,340,416
naver_0136_jpg.rf.e24a06f8ddc467511d148a7377e522da.jpg,416,416,leg press,4,50,377,378
Chest-fly-machine_3_jpg.rf.e267ca1e503e79e8e19cf1c439a94500.jpg,416,416,chest fly machine,32,18,394,369
google_0318b_jpg.rf.e2130a1aafbff1efa579b028dec7af6e.jpg,416,416,leg press,15,31,388,340
naver_0313c_jpg.rf.e3d84a70ec511ae8fdbc7f32937ff446.jpg,416,416,chest fly machine,106,0,416,416
------1050_jpg.rf.e1c3a7fe43e412531a70cff81c18216d.jpg,416,416,smith machine,4,2,414,416
Chest-fly-machine_35_jpg.rf.e334995f8ebfd0770abf9d067cd8501e.jpg,416,416,chest fly machine,7,4,416,416
------0167_jpg.rf.e2b3a1d6e2f62fc09028b7014e03beaa.jpg,416,416,smith machine,68,24,342,390
naver_0408_jpg.rf.e344c45443b69f82cd6ac68dbc82786a.jpg,416,416,leg extension,45,0,332,416
naver_0005_jpg.rf.e3d8df8e6fe261e9dff53ae9ef741103.jpg,416,416,leg extension,45,3,182,416
naver_0005_jpg.rf.e3d8df8e6fe261e9dff53ae9ef741103.jpg,416,416,leg extension,228,3,403,416
google_0048_jpg.rf.e417a6825f585b78edc4ad09495f8d93.jpg,416,416,Chest Press machine,17,0,396,416
------0923_jpg.rf.e436841239b6d4713a7b9a6759ccd112.jpg,416,416,smith machine,76,14,253,355
naver_0004c_png.rf.e3b29a3032c70113ababcc4e747c5a20.jpg,416,416,chest fly machine,0,0,416,351
naver_0160a_jpg.rf.e2114742abb2f494616e4a768ff78ed1.jpg,416,416,reg curl machine,107,49,350,316
------0306_jpg.rf.e3a0df7522da36ba3d8fc1310324a7f7.jpg,416,416,smith machine,123,41,295,377
----1296_jpg.rf.e31764b3e57c2f711738cf362580f761.jpg,416,416,chinning dipping,0,1,264,388
----0007_jpg.rf.e46342ae351a22f69c8f1ee7a50e282b.jpg,416,416,arm curl machine,32,32,384,389
----0005_jpg.rf.e2fe2e23419084f99fe27a3682ec0530.jpg,416,416,arm curl machine,122,56,320,367
----0746_jpg.rf.e381d131da2a05337b71f4b87cfa5836.jpg,416,416,arm curl machine,108,76,307,345
---------0376_jpg.rf.e466a22088ddfc1481a93f46180ad012.jpg,416,416,shoulder press machine,85,45,380,380
---------1455_jpg.rf.e44d4ef40d4cd7dca1fa44fcd3ca9131.jpg,416,416,shoulder press machine,74,7,307,400
naver_0268a_jpg.rf.e34881cac3bff1e145e4e640c5ee95ff.jpg,416,416,Lat Pull Down,52,0,333,416
---------0019_jpg.rf.e483e0768ceb86c052019c03f60a2630.jpg,416,416,shoulder press machine,60,36,362,407
naver_0136b_jpg.rf.e2c7e792948b82b14ede9c48f73c36e7.jpg,416,416,leg press,74,13,354,416
----1315_jpg.rf.e48ff76777908522b70c2635721ad8ee.jpg,416,416,arm curl machine,34,19,368,401
----1138_jpg.rf.e49bade422526b95b77d3a2e1c9bf630.jpg,416,416,chinning dipping,3,12,241,401
google_0344_jpg.rf.e4d287ff8951a05f706e4b4bd829c66d.jpg,416,416,leg extension,66,16,354,258

----0011_jpg.rf.e3eff2451cd4aa8352c5d4c988ac8ec4.jpg,416,416,arm curl machine,87,157,354,409
----0035_jpg.rf.e3b6eeaebf0424b68e568f6e19cd6101.jpg,416,416,arm curl machine,76,29,353,391
google_0474_jpg.rf.e4ae1489ef6e3ed3772f9304e661c250.jpg,416,416,reg curl machine,1,6,414,400
naver_0286b_jpg.rf.e498b21b017e0f9550c941c73493196e.jpg,416,416,leg press,0,112,416,416
naver_0068a_jpg.rf.e4a7ced726c5f968227b9e29e189e950.jpg,416,416,reg curl machine,56,0,372,416
naver_0087_png.rf.e4db96cfeed41f08d15a0cd76e1cd496.jpg,416,416,leg extension,4,0,260,103
naver_0087_png.rf.e4db96cfeed41f08d15a0cd76e1cd496.jpg,416,416,leg extension,5,100,261,220
naver_0087_png.rf.e4db96cfeed41f08d15a0cd76e1cd496.jpg,416,416,leg extension,267,67,416,155
naver_0087_png.rf.e4db96cfeed41f08d15a0cd76e1cd496.jpg,416,416,leg extension,270,0,402,68
naver_0108b_jpg.rf.e4a66356d2b74818bc9cb5abba6f5877.jpg,416,416,leg press,0,65,396,415
----1111_jpg.rf.e4d8e5fef00cf99e68c58dc7d508bc0b.jpg,416,416,chinning dipping,136,27,250,391
google_0415b_jpg.rf.e47626c079f0ad4f002e2f730c26eefa.jpg,416,416,leg press,43,26,387,394
----1362_jpg.rf.e4ff7af98967bc7c92ad69babf0d9423.jpg,416,416,chinning dipping,127,16,325,400
--------0672_jpg.rf.e484082d585d11295250d633883e4372.jpg,416,416,seated dip machine,9,23,411,404
----0863_jpg.rf.e4752eb6b8413c53aae52c4ddf1932ed.jpg,416,416,arm curl machine,57,163,301,416
Lat-Pull-Down_60_jpg.rf.e4eede9fa8e0bb15c3be255b05f085da.jpg,416,416,Lat Pull Down,86,1,304,416
----------0799_jpg.rf.e50f7ada13d99773e7e48455d2031514.jpg,416,416,lateral raises machine,112,59,279,368
google_0191_jpg.rf.e34f23a18c4c96ee109501940c60e57b.jpg,416,416,leg press,21,169,385,365
----------0947_jpg.rf.e56570d6502abc40e05076b3b8eda4a8.jpg,416,416,lateral raises machine,2,3,395,393
----0582_jpg.rf.e52c719d2a6eb5cae5a635662bd565c4.jpg,416,416,chinning dipping,3,107,172,416
naver_0244b_jpg.rf.e4fed286ae61098f602396f28b4c1e88.jpg,416,416,leg press,16,110,416,410
----1067_jpg.rf.e55a810a321a8885fb30e281edf95f9b.jpg,416,416,chinning dipping,108,26,304,408
naver_0316_jpg.rf.e537c931f7a06fb83021e41f88ad1b5d.jpg,416,416,Lat Pull Down,43,0,416,416
----------0666_jpg.rf.e32c464c6476c2d845612b0a57255a40.jpg,416,416,lateral raises machine,74,39,335,407
------1062_jpg.rf.e5f20d9375d50aee56f29a61190fe823.jpg,416,416,smith machine,2,0,280,416
naver_0178b_jpg.rf.e614d4760a46f4acd11c630ab50dbef8.jpg,416,416,leg press,26,6,416,416
----------0074_png.rf.e5514372835560b2d0518d0def94c283.jpg,416,416,lateral raises machine,1,153,328,354
naver_0143_png.rf.e4b07886fc8b6005e6a0a346998d8310.jpg,416,416,leg extension,0,37,416,366
naver_0118b_jpg.rf.e561d92a7c7bd5dc3205d22fbc9c69c8.jpg,416,416,Lat Pull Down,44,0,314,416
------0100_jpg.rf.e59600789e69813f8890cc6e667b0fb3.jpg,416,416,smith machine,73,24,374,413
----------0639_jpg.rf.e522b7599fdd95fb4ebcfadd4247c1cd.jpg,416,416,lateral raises machine,153,49,416,400
google_0438b_jpg.rf.e59ca7768e1dbcd21a25ce4dbf2d0a86.jpg,416,416,leg press,45,2,391,413
----1341_jpg.rf.e58ea3c46eb0e8c1becdd51db262ab3a.jpg,416,416,arm curl machine,37,71,394,407
--------0206_jpg.rf.e55d5e94ecf99f81f01e1540368dd09b.jpg,416,416,seated dip machine,8,78,405,351
google_0034a_jpg.rf.e5825c4470a52c2b31020ddadf94724c.jpg,416,416,reg curl machine,24,5,413,414
naver_0287_jpg.rf.e5e818280681d8df3b587d8a948c2ecd.jpg,416,416,Lat Pull Down,40,0,382,416
----1204_jpg.rf.e62780e26e0dae983bd031f938fedf1a.jpg,416,416,arm curl machine,225,5,392,411
----1204_jpg.rf.e62780e26e0dae983bd031f938fedf1a.jpg,416,416,arm curl machine,16,4,185,412
---------0318_jpg.rf.e5cc23e17601953ac55f6d3ef81546d6.jpg,416,416,shoulder press machine,61,20,345,320
naver_0393_jpg.rf.e5df8cdf71226c6ad5205ca0c619d9d0.jpg,416,416,reg curl machine,0,0,416,410
naver_0272_png.rf.e5e0d46e986087c4167953a2deee46d4.jpg,416,416,Lat Pull Down,0,0,411,416
----1016_jpg.rf.e5c44ccf7a877c833ad20a1875941d6b.jpg,416,416,chinning dipping,148,3,317,401
naver_0068b_jpg.rf.e63ff743d01aa79de2b820cfb93c076d.jpg,416,416,leg press,21,50,416,416
naver_0075c_jpg.rf.e66da1ae78aa865eb84a5c110d4392fa.jpg,416,416,chest fly machine,78,0,318,416
leg-curl_48_jpg.rf.e55f544c2f3d89ff2b280e8991e5db59.jpg,416,416,reg curl machine,20,0,387,416
naver_0349b_jpg.rf.e620e7c69b940f697ecfffe74f4e80d9.jpg,416,416,reg curl machine,0,0,383,416
--------0466_jpg.rf.e5ca6f090973eef0f7d4d7beb88bc0e6.jpg,416,416,seated dip machine,146,1,324,364
naver_0077_jpg.rf.e566007e6ebd65ac2c7eba7d2279b1e1.jpg,416,416,Chest Press machine,158,0,320,416
----0033_jpg.rf.e6b04aaf3bf73f48070074bcc73afa0a.jpg,416,416,arm curl machine,36,14,386,409
seated-cable-rows_114_jpg.rf.e62fb7b392285235a7cecdde799cf0c8.jpg,416,416,Seated Cable Rows,0,1,322,416
leg-curl_1_jpg.rf.e68377ae58399be51be9c429fcd6c1c8.jpg,416,416,reg curl machine,87,3,403,399
------0464_jpg.rf.e6815f29a41a6909b0addd6038b43149.jpg,416,416,smith machine,119,2,302,412
----------0853_jpg.rf.e66ca1ac3d7b3dd0496b336c64a0610d.jpg,416,416,lateral raises machine,58,9,362,408
google_0033b_jpg.rf.e5d3482c05c3772052c6fd39f7a7c860.jpg,416,416,leg press,6,58,412,376
----0681_jpg.rf.e6e08c9a3b0a46dd7e04f6d0d9657b59.jpg,416,416,chinning dipping,112,15,328,406
google_0016a_jpg.rf.e6cbb90537080f8bc670a1a39f08b7e0.jpg,416,416,reg curl machine,28,25,389,395
google_0242_jpg.rf.e5ba704543466416d5304f6b1f157606.jpg,416,416,reg curl machine,1,28,413,416
google_0260_jpg.rf.e6a9acf522ab8981dc6f1373f5ff010e.jpg,416,416,leg extension,31,96,173,308
naver_0099_jpg.rf.e677a45730860da783f052c83c8e107a.jpg,416,416,leg press,0,56,416,416
google_0192_jpg.rf.e730bba02e3366e26c7d3b644adc0e26.jpg,416,416,reg curl machine,70,22,351,394

----0892_jpg.rf.e6bacf07d9a0b5197b4a645e24751b28.jpg,416,416,arm curl machine,22,74,376,390
--------0554_jpg.rf.e620de95970f27d96efff0cb6e6284d3.jpg,416,416,seated dip machine,61,27,354,397
Chest-fly-machine_21_jpg.rf.e69bd8984633a81b88b6c071516fb21d.jpg,416,416,chest fly machine,9,0,389,416
naver_0236a_jpg.rf.e6e89d34b3490e0bb5e3270d3e23819f.jpg,416,416,reg curl machine,43,0,366,394
----1036_jpg.rf.e74b1f0d09d42a4712d6c15c11c2b1d6.jpg,416,416,chinning dipping,257,93,318,306
----1036_jpg.rf.e74b1f0d09d42a4712d6c15c11c2b1d6.jpg,416,416,chinning dipping,105,89,153,321
----1036_jpg.rf.e74b1f0d09d42a4712d6c15c11c2b1d6.jpg,416,416,chinning dipping,175,94,239,323
naver_0034_jpg.rf.e6e56ce4c7859166cf4b79ba0a76986a.jpg,416,416,reg curl machine,20,33,375,374
google_0096b_jpg.rf.e746f7b1b11a5200bc12d91e86a9310f.jpg,416,416,seated dip machine,36,75,348,378
----1427_jpg.rf.e7983455d88894005546683cfd4ed1ce.jpg,416,416,chinning dipping,134,23,288,379
--------0690_jpg.rf.e78178b6a8c0e14773daac7bedf6ff51.jpg,416,416,seated dip machine,97,41,333,335
----0597_jpg.rf.e7010997c248c9b4ea4454cc53e35140.jpg,416,416,chinning dipping,94,6,347,411
------0017_jpg.rf.e6eb32fb7d7193b4dc149e7245bd48a5.jpg,416,416,smith machine,67,45,354,373
---------0056_jpg.rf.e7580f166aba4c8b30a06fbec7840a28.jpg,416,416,shoulder press machine,74,85,368,389
--------0558_jpg.rf.e75b44a518ddc3205c9d3bdcd42cccf2.jpg,416,416,seated dip machine,75,7,348,406
---------1067_jpg.rf.e77cb0935f747b428592b48b09fd1f77.jpg,416,416,shoulder press machine,14,12,412,416
google_0564_jpg.rf.e68df6c688eff5c6b4eb7dce2fdd03b1.jpg,416,416,leg press,2,51,416,416
naver_0326_jpg.rf.e6ef4ccf6c10893675fc462213990455.jpg,416,416,leg extension,2,7,416,416
google_0128_jpg.rf.e6eec7ddc0c7ed1756500c6aec52c63f.jpg,416,416,leg press,17,39,416,378
naver_0000a_jpg.rf.e7abb0677e75c932ab8288127dbed78b.jpg,416,416,Lat Pull Down,35,0,416,416
------0089_jpg.rf.e784c9ca36d26ab0735be52321781ee0.jpg,416,416,smith machine,90,19,355,411
----------0956_jpg.rf.e7bbb45371a0982d97a2aa732576c684.jpg,416,416,lateral raises machine,33,20,345,366
google_0101_jpg.rf.e77716fdf57f2d7a2c042d505c6c1422.jpg,416,416,leg extension,23,16,392,416
--------0521_jpg.rf.e825f5a2a38f9d66ff99e62936a86c7a.jpg,416,416,seated dip machine,48,53,380,392
